lat,lon,sst
19.0,168.5,24.8
19.5,168.5,24.66
20.0,168.5,24.37
-20.0,169.0,28.3
-19.5,169.0,28.3
-19.0,169.0,28.3
-18.5,169.0,28.15
-18.0,169.0,28.3
-17.5,169.0,28.3
-17.0,169.0,28.44
-16.5,169.0,28.44
-16.0,169.0,28.44
-15.5,169.0,28.3
-15.0,169.0,28.15
-14.5,169.0,28.3
-14.0,169.0,28.3
-13.5,169.0,28.59
-13.0,169.0,28.3
-12.5,169.0,28.44
-12.0,169.0,28.74
-11.5,169.0,28.74
-11.0,169.0,28.59
-10.5,169.0,28.74
-10.0,169.0,28.74
-9.5,169.0,28.74
-9.0,169.0,28.74
-8.5,169.0,28.59
-8.0,169.0,28.74
-7.5,169.0,28.59
-7.0,169.0,28.74
-6.5,169.0,28.74
-6.0,169.0,28.74
-5.5,169.0,28.74
-5.0,169.0,28.74
-4.5,169.0,28.74
-4.0,169.0,28.74
-3.5,169.0,28.59
-3.0,169.0,28.59
-2.5,169.0,28.59
-2.0,169.0,28.59
-1.5,169.0,28.88
-1.0,169.0,28.74
-0.5,169.0,28.88
0.0,169.0,29.03
0.5,169.0,29.17
1.0,169.0,29.17
1.5,169.0,29.32
2.0,169.0,29.32
2.5,169.0,29.32
3.0,169.0,29.32
3.5,169.0,29.46
4.0,169.0,29.46
4.5,169.0,29.46
5.0,169.0,29.46
5.5,169.0,29.32
6.0,169.0,29.32
6.5,169.0,29.32
7.0,169.0,29.32
7.5,169.0,29.17
8.0,169.0,28.88
9.5,169.0,28.59
10.0,169.0,28.44
10.5,169.0,28.15
11.5,169.0,27.57
12.0,169.0,27.72
12.5,169.0,26.99
13.5,169.0,26.7
14.0,169.0,26.7
14.5,169.0,25.82
15.0,169.0,25.68
15.5,169.0,25.97
16.0,169.0,25.68
16.5,169.0,25.39
17.0,169.0,25.53
17.5,169.0,25.39
18.0,169.0,25.24
19.0,169.0,24.66
20.0,169.0,24.37
-20.0,169.5,28.3
-19.5,169.5,28.3
-19.0,169.5,28.15
-18.5,169.5,28.15
-18.0,169.5,28.3
-17.5,169.5,28.3
-17.0,169.5,28.15
-16.5,169.5,28.15
-16.0,169.5,28.3
-15.5,169.5,28.3
-15.0,169.5,28.3
-14.5,169.5,28.15
-14.0,169.5,28.3
-13.5,169.5,28.15
-13.0,169.5,28.44
-12.5,169.5,28.44
-12.0,169.5,28.74
-11.5,169.5,28.74
-11.0,169.5,28.59
-10.5,169.5,28.74
-10.0,169.5,28.74
-9.5,169.5,28.74
-8.5,169.5,28.88
-8.0,169.5,28.74
-7.5,169.5,28.74
-7.0,169.5,28.74
-6.5,169.5,28.88
-6.0,169.5,28.74
-5.5,169.5,28.74
-4.5,169.5,28.74
-4.0,169.5,28.74
-3.5,169.5,28.59
-3.0,169.5,28.59
-2.5,169.5,28.74
-2.0,169.5,28.59
-1.5,169.5,28.88
-1.0,169.5,28.88
-0.5,169.5,28.88
0.0,169.5,29.03
0.5,169.5,29.17
1.0,169.5,29.03
1.5,169.5,29.32
2.0,169.5,29.32
2.5,169.5,29.32
3.0,169.5,29.32
3.5,169.5,29.46
4.0,169.5,29.46
4.5,169.5,29.46
5.0,169.5,29.46
5.5,169.5,29.46
6.0,169.5,29.46
6.5,169.5,29.32
7.0,169.5,29.32
8.0,169.5,29.03
8.5,169.5,28.88
9.0,169.5,28.74
9.5,169.5,28.74
10.0,169.5,28.44
10.5,169.5,28.3
11.0,169.5,28.15
13.0,169.5,26.41
14.5,169.5,25.82
15.0,169.5,26.26
15.5,169.5,25.53
16.0,169.5,25.53
16.5,169.5,25.68
17.0,169.5,25.39
17.5,169.5,25.39
18.0,169.5,24.95
18.5,169.5,24.8
19.0,169.5,24.66
19.5,169.5,24.51
20.0,169.5,24.22
-20.0,170.0,28.15
-19.5,170.0,28.15
-19.0,170.0,28.15
-18.5,170.0,28.15
-18.0,170.0,28.15
-17.5,170.0,28.3
-17.0,170.0,28.15
-16.5,170.0,28.15
-16.0,170.0,28.15
-15.5,170.0,28.15
-15.0,170.0,28.15
-14.5,170.0,28.3
-14.0,170.0,28.15
-13.5,170.0,28.3
-13.0,170.0,28.74
-12.5,170.0,28.59
-12.0,170.0,28.59
-11.5,170.0,28.59
-11.0,170.0,28.59
-10.5,170.0,28.59
-10.0,170.0,28.74
-9.5,170.0,28.88
-9.0,170.0,28.74
-8.5,170.0,28.74
-8.0,170.0,28.88
-7.5,170.0,28.74
-7.0,170.0,28.88
-6.5,170.0,28.88
-6.0,170.0,28.88
-5.5,170.0,28.74
-5.0,170.0,28.74
-4.5,170.0,28.59
-4.0,170.0,28.74
-3.5,170.0,28.59
-2.5,170.0,28.59
-2.0,170.0,28.59
-1.5,170.0,28.74
-1.0,170.0,29.03
-0.5,170.0,29.03
0.0,170.0,29.03
0.5,170.0,29.17
1.0,170.0,29.17
1.5,170.0,29.17
2.0,170.0,29.32
2.5,170.0,29.32
3.0,170.0,29.46
3.5,170.0,29.46
4.0,170.0,29.46
5.0,170.0,29.46
6.0,170.0,29.32
6.5,170.0,29.32
7.0,170.0,29.17
7.5,170.0,29.32
8.0,170.0,29.03
8.5,170.0,28.88
9.0,170.0,28.88
10.0,170.0,28.3
10.5,170.0,28.44
11.0,170.0,28.3
11.5,170.0,28.01
12.0,170.0,27.57
13.5,170.0,27.28
14.0,170.0,25.97
14.5,170.0,26.41
15.0,170.0,25.68
15.5,170.0,25.82
16.0,170.0,25.82
16.5,170.0,25.53
17.0,170.0,25.39
17.5,170.0,25.24
18.0,170.0,24.51
18.5,170.0,24.8
19.0,170.0,24.66
19.5,170.0,24.22
20.0,170.0,24.22
-20.0,170.5,28.15
-19.5,170.5,28.15
-19.0,170.5,28.15
-18.5,170.5,28.3
-18.0,170.5,28.3
-17.5,170.5,28.3
-17.0,170.5,28.44
-16.5,170.5,28.44
-16.0,170.5,28.44
-15.5,170.5,28.15
-15.0,170.5,28.15
-14.5,170.5,28.3
-14.0,170.5,28.3
-13.5,170.5,28.44
-13.0,170.5,28.44
-12.5,170.5,28.74
-12.0,170.5,28.59
-11.5,170.5,28.59
-11.0,170.5,28.3
-10.5,170.5,28.59
-10.0,170.5,28.74
-9.5,170.5,28.88
-9.0,170.5,28.88
-8.5,170.5,28.74
-8.0,170.5,28.74
-7.5,170.5,28.59
-7.0,170.5,28.74
-6.5,170.5,28.59
-6.0,170.5,28.59
-5.5,170.5,28.74
-5.0,170.5,28.74
-4.5,170.5,28.44
-4.0,170.5,28.74
-3.5,170.5,28.59
-3.0,170.5,28.59
-2.5,170.5,28.59
-2.0,170.5,28.74
-1.5,170.5,28.88
-1.0,170.5,28.88
-0.5,170.5,28.88
0.0,170.5,29.03
0.5,170.5,29.03
1.0,170.5,29.17
1.5,170.5,29.17
2.0,170.5,29.32
2.5,170.5,29.32
3.0,170.5,29.46
4.0,170.5,29.46
5.0,170.5,29.46
5.5,170.5,29.46
6.0,170.5,29.61
6.5,170.5,29.32
7.0,170.5,29.32
7.5,170.5,29.17
8.0,170.5,29.32
8.5,170.5,29.17
9.5,170.5,28.44
10.5,170.5,28.01
11.0,170.5,28.3
11.5,170.5,28.15
12.0,170.5,27.72
12.5,170.5,27.43
13.0,170.5,27.13
13.5,170.5,26.99
14.0,170.5,26.99
14.5,170.5,25.82
15.0,170.5,26.26
15.5,170.5,25.82
16.0,170.5,25.82
16.5,170.5,25.39
17.0,170.5,25.39
17.5,170.5,24.66
18.0,170.5,24.37
18.5,170.5,24.8
19.0,170.5,24.51
19.5,170.5,24.22
-20.0,171.0,28.3
-19.5,171.0,28.3
-19.0,171.0,28.15
-18.5,171.0,28.15
-18.0,171.0,28.3
-17.5,171.0,28.3
-17.0,171.0,28.59
-16.5,171.0,28.44
-16.0,171.0,28.44
-15.5,171.0,28.15
-15.0,171.0,28.15
-14.5,171.0,28.15
-14.0,171.0,28.3
-13.5,171.0,28.15
-13.0,171.0,28.59
-12.5,171.0,28.59
-12.0,171.0,28.44
-11.5,171.0,28.3
-11.0,171.0,28.3
-10.5,171.0,28.59
-10.0,171.0,28.74
-9.5,171.0,28.88
-9.0,171.0,28.88
-8.5,171.0,28.88
-8.0,171.0,28.59
-7.5,171.0,28.59
-7.0,171.0,28.88
-6.5,171.0,28.59
-6.0,171.0,28.74
-5.5,171.0,28.59
-5.0,171.0,28.74
-4.5,171.0,28.59
-3.5,171.0,28.59
-3.0,171.0,28.59
-2.5,171.0,28.59
-2.0,171.0,28.74
-1.5,171.0,28.88
-1.0,171.0,28.88
-0.5,171.0,29.03
0.0,171.0,29.03
0.5,171.0,29.17
1.0,171.0,29.17
1.5,171.0,29.32
2.0,171.0,29.32
3.0,171.0,29.32
3.5,171.0,29.46
4.0,171.0,29.46
4.5,171.0,29.46
5.0,171.0,29.61
5.5,171.0,29.46
6.0,171.0,29.46
6.5,171.0,29.46
7.0,171.0,29.32
7.5,171.0,29.32
8.0,171.0,29.32
9.5,171.0,29.03
10.0,171.0,28.74
11.0,171.0,28.44
12.0,171.0,27.72
12.5,171.0,27.86
13.0,171.0,27.28
13.5,171.0,26.41
14.0,171.0,26.11
14.5,171.0,25.97
15.0,171.0,25.68
15.5,171.0,25.82
16.0,171.0,25.82
16.5,171.0,25.53
17.0,171.0,25.39
17.5,171.0,25.09
18.0,171.0,24.95
18.5,171.0,24.66
19.0,171.0,24.51
-20.0,171.5,28.15
-19.5,171.5,28.3
-19.0,171.5,28.15
-18.5,171.5,28.3
-18.0,171.5,28.3
-17.5,171.5,28.3
-17.0,171.5,28.44
-16.5,171.5,28.44
-16.0,171.5,28.3
-15.5,171.5,28.59
-15.0,171.5,28.01
-14.5,171.5,28.59
-14.0,171.5,28.59
-13.5,171.5,28.15
-13.0,171.5,28.15
-12.5,171.5,28.44
-12.0,171.5,28.3
-11.5,171.5,28.44
-11.0,171.5,28.44
-10.5,171.5,28.59
-10.0,171.5,28.59
-9.5,171.5,28.44
-9.0,171.5,28.88
-8.0,171.5,28.88
-7.5,171.5,28.59
-7.0,171.5,28.59
-6.5,171.5,28.59
-6.0,171.5,28.59
-5.5,171.5,28.74
-5.0,171.5,28.74
-4.5,171.5,28.59
-4.0,171.5,28.44
-3.5,171.5,28.59
-3.0,171.5,28.59
-2.5,171.5,28.59
-2.0,171.5,28.74
-1.5,171.5,28.74
-1.0,171.5,28.88
-0.5,171.5,29.03
0.0,171.5,29.03
0.5,171.5,29.17
1.0,171.5,29.17
1.5,171.5,29.32
2.0,171.5,29.32
2.5,171.5,29.46
3.0,171.5,29.46
3.5,171.5,29.46
4.5,171.5,29.61
5.0,171.5,29.61
5.5,171.5,29.61
6.0,171.5,29.61
6.5,171.5,29.46
7.5,171.5,29.32
8.0,171.5,29.32
8.5,171.5,29.17
10.0,171.5,28.88
11.5,171.5,28.3
12.0,171.5,27.86
12.5,171.5,27.86
13.0,171.5,27.57
13.5,171.5,27.28
14.0,171.5,26.26
14.5,171.5,26.11
15.0,171.5,25.82
15.5,171.5,25.97
16.0,171.5,25.82
16.5,171.5,25.53
17.0,171.5,25.39
17.5,171.5,25.09
18.0,171.5,24.95
18.5,171.5,24.66
19.0,171.5,24.37
19.5,171.5,24.22
20.0,171.5,23.93
-20.0,172.0,28.15
-19.5,172.0,28.15
-19.0,172.0,28.15
-18.5,172.0,28.3
-18.0,172.0,28.3
-17.5,172.0,28.15
-17.0,172.0,28.3
-16.5,172.0,28.3
-16.0,172.0,28.3
-15.5,172.0,28.59
-15.0,172.0,28.44
-14.5,172.0,28.3
-14.0,172.0,28.44
-13.5,172.0,28.3
-13.0,172.0,28.15
-12.5,172.0,28.3
-12.0,172.0,28.59
-11.5,172.0,28.59
-11.0,172.0,28.3
-10.5,172.0,28.59
-10.0,172.0,28.59
-9.5,172.0,28.74
-9.0,172.0,28.59
-8.5,172.0,28.59
-8.0,172.0,28.59
-7.5,172.0,28.74
-7.0,172.0,28.59
-6.5,172.0,28.59
-6.0,172.0,28.74
-5.5,172.0,28.44
-5.0,172.0,28.59
-4.5,172.0,28.59
-4.0,172.0,28.44
-3.5,172.0,28.44
-3.0,172.0,28.59
-2.5,172.0,28.59
-2.0,172.0,28.59
-1.5,172.0,28.59
-1.0,172.0,28.88
-0.5,172.0,28.88
0.0,172.0,29.03
0.5,172.0,29.17
1.0,172.0,29.17
1.5,172.0,29.32
2.0,172.0,29.32
2.5,172.0,29.46
3.0,172.0,29.46
3.5,172.0,29.46
4.0,172.0,29.61
4.5,172.0,29.61
5.0,172.0,29.61
5.5,172.0,29.61
6.0,172.0,29.61
6.5,172.0,29.46
7.0,172.0,29.46
7.5,172.0,29.32
8.0,172.0,29.03
8.5,172.0,29.17
10.5,172.0,28.74
11.0,172.0,28.59
12.0,172.0,27.43
12.5,172.0,28.01
13.0,172.0,27.72
13.5,172.0,27.43
